"","id","Date","GameID","play_id","Drive","qtr","TimeSecs","posteam","DefensiveTeam","down","ydstogo","yrdline100","play_type","net_yards","GoalToGo","FirstDown","sp","Touchdown","ExPointResult","TwoPointConv","Fumble","RecFumbTeam","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","Safety","FieldGoalResult","ReturnResult","InterceptionThrown","HomeTeam","AwayTeam"
"14848",25512,"11/26/2016","2016112603",113,16,3,1022.6087,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",3,10,67,"Pass",3,0,0,0,0,NA,NA,0,"",6,27,-21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14849",25514,"11/26/2016","2016112603",115,16,3,1001.7391,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",4,27,84,"Punt",39,0,0,0,0,NA,NA,0,"",6,27,-21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14850",25515,"11/26/2016","2016112603",116,17,3,980.8696,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,55,"Run",11,0,1,0,0,NA,NA,0,"",27,6,21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14851",25516,"11/26/2016","2016112603",117,17,3,960,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,44,"Run",3,0,0,0,0,NA,NA,0,"",27,6,21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14852",25517,"11/26/2016","2016112603",118,17,3,939.1304,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,7,41,"Run",10,0,1,0,0,NA,NA,0,"",27,6,21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14853",25518,"11/26/2016","2016112603",119,17,3,918.2609,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,31,"Run",-2,0,0,0,0,NA,NA,0,"",27,6,21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14854",25520,"11/26/2016","2016112603",121,17,3,897.3913,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,12,33,"Run",11,0,0,0,0,NA,NA,0,"",27,6,21,21,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14855",25521,"11/26/2016","2016112603",122,17,3,876.5217,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",3,1,22,"Run",22,0,0,1,1,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14856",25522,"11/26/2016","2016112603",123,17,3,NA,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,3,3,"Extra Point",0,0,0,1,0,"FAILED",NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14857",25523,"11/26/2016","2016112603",124,18,3,855.6522,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",NA,0,40,"Kickoff",80,0,0,0,0,NA,NA,0,"",6,33,-27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14858",25524,"11/26/2016","2016112603",125,18,3,834.7826,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,80,"Run",11,0,1,0,0,NA,NA,0,"",6,33,-27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14859",25525,"11/26/2016","2016112603",126,18,3,813.913,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,69,"Pass",0,0,0,0,0,NA,NA,0,"",6,33,-27,27,0,"",NA,1,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14860",25526,"11/26/2016","2016112603",127,19,3,793.0435,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,34,"Run",11,0,1,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14861",25527,"11/26/2016","2016112603",128,19,3,772.1739,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,23,"Run",6,0,0,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14862",25528,"11/26/2016","2016112603",129,19,3,751.3043,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,4,17,"Run",5,0,1,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14863",25529,"11/26/2016","2016112603",130,19,3,730.4348,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,12,"Run",4,0,0,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14864",25530,"11/26/2016","2016112603",131,19,3,709.5652,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,6,8,"Run",1,0,0,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14865",25531,"11/26/2016","2016112603",132,19,3,688.6957,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",3,5,7,"Run",4,0,0,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14866",25532,"11/26/2016","2016112603",133,19,3,667.8261,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",4,1,3,"Run",0,0,0,0,0,NA,NA,0,"",33,6,27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14867",25533,"11/26/2016","2016112603",134,20,3,646.9565,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,97,"Run",-2,0,0,0,0,NA,NA,0,"",6,33,-27,27,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14868",25534,"11/26/2016","2016112603",135,20,3,626.087,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",2,12,99,"Run",-1,0,0,1,0,NA,NA,0,"",6,35,-29,29,1,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14869",25535,"11/26/2016","2016112603",136,21,3,605.2174,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,0,40,"Kickoff",48,0,0,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14870",25536,"11/26/2016","2016112603",137,21,3,584.3478,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,48,"Run",33,0,1,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14871",25537,"11/26/2016","2016112603",138,21,3,563.4783,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,15,"Run",3,0,0,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14872",25538,"11/26/2016","2016112603",139,21,3,542.6087,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,7,12,"Run",6,0,0,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14873",25539,"11/26/2016","2016112603",140,21,3,521.7391,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",3,1,6,"Run",0,0,0,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14874",25540,"11/26/2016","2016112603",141,21,3,NA,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,0,6,"End of Quarter",0,0,0,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14875",25541,"11/26/2016","2016112603",142,21,4,500.8696,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",4,1,6,"Run",5,0,1,0,0,NA,NA,0,"",35,6,29,29,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14876",25542,"11/26/2016","2016112603",143,21,4,480,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,1,1,"Run",1,1,0,1,1,NA,NA,0,"",41,6,35,35,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14877",25543,"11/26/2016","2016112603",144,21,4,NA,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",42,6,36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14878",25544,"11/26/2016","2016112603",145,22,4,459.1304,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",NA,0,40,"Kickoff",65,0,0,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14879",25545,"11/26/2016","2016112603",146,22,4,438.2609,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,65,"Pass",4,0,0,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14880",25546,"11/26/2016","2016112603",147,22,4,417.3913,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",2,6,61,"Pass",30,0,1,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14881",25547,"11/26/2016","2016112603",148,22,4,396.5217,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,31,"Run",0,0,0,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14882",25548,"11/26/2016","2016112603",149,22,4,375.6522,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",2,10,31,"Run",-6,0,0,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14883",25551,"11/26/2016","2016112603",152,22,4,354.7826,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",3,16,37,"Pass",36,0,1,0,0,NA,NA,0,"",6,42,-36,36,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14884",25552,"11/26/2016","2016112603",153,22,4,333.913,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,1,1,"Run",0,1,0,1,1,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14885",25553,"11/26/2016","2016112603",154,22,4,NA,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",NA,0,3,"Pass",0,0,0,1,0,NA,"FAILED",0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14886",25554,"11/26/2016","2016112603",155,23,4,313.0435,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,0,40,"Kickoff",59,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14887",25555,"11/26/2016","2016112603",156,23,4,292.1739,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,59,"Run",-2,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14888",25556,"11/26/2016","2016112603",157,23,4,271.3043,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,12,61,"Run",3,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14889",25557,"11/26/2016","2016112603",158,23,4,250.4348,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",3,9,58,"Run",-1,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14890",25558,"11/26/2016","2016112603",159,23,4,229.5652,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",4,10,59,"Punt",40,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14891",25559,"11/26/2016","2016112603",160,24,4,208.6957,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,89,"Pass",21,0,1,0,0,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14892",25560,"11/26/2016","2016112603",161,24,4,187.8261,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",1,10,68,"Run",-8,0,0,0,0,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14893",25562,"11/26/2016","2016112603",163,24,4,166.9565,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",2,23,81,"Run",2,0,0,0,0,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14894",25563,"11/26/2016","2016112603",164,24,4,146.087,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",3,21,79,"Pass",0,0,0,0,0,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14895",25564,"11/26/2016","2016112603",165,24,4,125.2174,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC",4,21,79,"Punt",33,0,0,0,0,NA,NA,0,"",12,42,-30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14896",25566,"11/26/2016","2016112603",167,25,4,104.3478,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,46,"Run",8,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14897",25567,"11/26/2016","2016112603",168,25,4,83.4783,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,2,38,"Run",7,0,1,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14898",25568,"11/26/2016","2016112603",169,25,4,62.6087,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,31,"Run",-3,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14899",25569,"11/26/2016","2016112603",170,25,4,41.7391,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",2,13,34,"Run",21,0,1,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14900",25570,"11/26/2016","2016112603",171,25,4,20.8696,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",1,10,13,"QB Kneel",-1,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14901",25571,"11/26/2016","2016112603",172,25,4,NA,"BETHLEHEM CATHOLIC","GREATER JOHNSTOWN",NA,0,13,"End of Game",0,0,0,0,0,NA,NA,0,"",42,12,30,30,0,"",NA,0,"GREATER JOHNSTOWN","BETHLEHEM CATHOLIC"
"14902",25655,"11/4/2016","2016110403",1,1,1,2880,"GREATER JOHNSTOWN","DUBOIS",NA,0,40,"Kickoff",71,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14903",25656,"11/4/2016","2016110403",2,1,1,2866.4151,"GREATER JOHNSTOWN","DUBOIS",1,10,71,"Run",2,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14904",25658,"11/4/2016","2016110403",4,1,1,2852.8302,"GREATER JOHNSTOWN","DUBOIS",2,3,64,"Run",7,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14905",25659,"11/4/2016","2016110403",5,1,1,2839.2453,"GREATER JOHNSTOWN","DUBOIS",1,10,57,"Run",3,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14906",25660,"11/4/2016","2016110403",6,1,1,2825.6604,"GREATER JOHNSTOWN","DUBOIS",2,7,54,"Pass",8,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14907",25661,"11/4/2016","2016110403",7,1,1,2812.0755,"GREATER JOHNSTOWN","DUBOIS",1,10,46,"Run",1,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14908",25662,"11/4/2016","2016110403",8,1,1,2798.4906,"GREATER JOHNSTOWN","DUBOIS",2,9,45,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14909",25663,"11/4/2016","2016110403",9,1,1,2784.9057,"GREATER JOHNSTOWN","DUBOIS",3,9,45,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14910",25664,"11/4/2016","2016110403",10,1,1,2771.3208,"GREATER JOHNSTOWN","DUBOIS",4,9,45,"Punt",35,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14911",25665,"11/4/2016","2016110403",11,2,1,2757.7358,"DUBOIS","GREATER JOHNSTOWN",1,10,90,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14912",25666,"11/4/2016","2016110403",12,2,1,2744.1509,"DUBOIS","GREATER JOHNSTOWN",2,10,90,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14913",25668,"11/4/2016","2016110403",14,2,1,2730.566,"DUBOIS","GREATER JOHNSTOWN",3,15,95,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14914",25669,"11/4/2016","2016110403",15,2,1,2716.9811,"DUBOIS","GREATER JOHNSTOWN",4,15,95,"Punt",25,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14915",25670,"11/4/2016","2016110403",16,3,1,2703.3962,"GREATER JOHNSTOWN","DUBOIS",1,10,30,"Run",1,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14916",25671,"11/4/2016","2016110403",17,3,1,2689.8113,"GREATER JOHNSTOWN","DUBOIS",2,9,29,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14917",25672,"11/4/2016","2016110403",18,3,1,2676.2264,"GREATER JOHNSTOWN","DUBOIS",3,9,29,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14918",25673,"11/4/2016","2016110403",19,3,1,2662.6415,"GREATER JOHNSTOWN","DUBOIS",4,9,29,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14919",25674,"11/4/2016","2016110403",20,4,1,2649.0566,"DUBOIS","GREATER JOHNSTOWN",1,10,71,"Run",-5,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14920",25675,"11/4/2016","2016110403",21,4,1,2635.4717,"DUBOIS","GREATER JOHNSTOWN",2,15,76,"Pass",24,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14921",25676,"11/4/2016","2016110403",22,4,1,2621.8868,"DUBOIS","GREATER JOHNSTOWN",1,10,52,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14922",25677,"11/4/2016","2016110403",23,4,1,2608.3019,"DUBOIS","GREATER JOHNSTOWN",2,10,52,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14923",25678,"11/4/2016","2016110403",24,4,1,2594.717,"DUBOIS","GREATER JOHNSTOWN",3,10,52,"Pass",13,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14924",25679,"11/4/2016","2016110403",25,4,1,2581.1321,"DUBOIS","GREATER JOHNSTOWN",1,10,39,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14925",25680,"11/4/2016","2016110403",26,4,1,2567.5472,"DUBOIS","GREATER JOHNSTOWN",2,10,39,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14926",25681,"11/4/2016","2016110403",27,4,1,2553.9623,"DUBOIS","GREATER JOHNSTOWN",3,10,39,"Pass",9,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14927",25682,"11/4/2016","2016110403",28,4,1,2540.3774,"DUBOIS","GREATER JOHNSTOWN",4,1,30,"Run",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14928",25683,"11/4/2016","2016110403",29,5,1,2526.7925,"GREATER JOHNSTOWN","DUBOIS",1,10,70,"Run",-6,0,0,0,0,NA,NA,1,"DUBOIS",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14929",25685,"11/4/2016","2016110403",31,6,1,2513.2075,"DUBOIS","GREATER JOHNSTOWN",1,15,31,"Pass",0,0,0,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14930",25686,"11/4/2016","2016110403",32,6,1,2499.6226,"DUBOIS","GREATER JOHNSTOWN",2,15,31,"Pass",29,0,1,0,0,NA,NA,0,"",0,0,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14931",25687,"11/4/2016","2016110403",33,6,1,2486.0377,"DUBOIS","GREATER JOHNSTOWN",1,2,2,"Run",2,1,0,1,1,NA,NA,0,"",6,0,6,6,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14932",25688,"11/4/2016","2016110403",34,6,1,NA,"DUBOIS","GREATER JOHNSTOWN",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",7,0,7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14933",25689,"11/4/2016","2016110403",35,7,1,2472.4528,"GREATER JOHNSTOWN","DUBOIS",NA,0,40,"Kickoff",88,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14934",25690,"11/4/2016","2016110403",36,7,1,2458.8679,"GREATER JOHNSTOWN","DUBOIS",1,10,88,"Run",4,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14935",25691,"11/4/2016","2016110403",37,7,1,2445.283,"GREATER JOHNSTOWN","DUBOIS",2,6,84,"Pass",0,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14936",25692,"11/4/2016","2016110403",38,7,1,2431.6981,"GREATER JOHNSTOWN","DUBOIS",3,6,84,"Pass",0,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14937",25693,"11/4/2016","2016110403",39,7,1,2418.1132,"GREATER JOHNSTOWN","DUBOIS",4,6,84,"Punt",37,0,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14938",25694,"11/4/2016","2016110403",40,8,1,2404.5283,"DUBOIS","GREATER JOHNSTOWN",1,10,53,"Pass",0,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14939",25695,"11/4/2016","2016110403",41,8,1,2390.9434,"DUBOIS","GREATER JOHNSTOWN",1,15,58,"Pass",0,0,0,0,0,NA,NA,0,"",7,0,7,7,0,"",NA,1,"GREATER JOHNSTOWN","DUBOIS"
"14940",25696,"11/4/2016","2016110403",42,9,1,2377.3585,"GREATER JOHNSTOWN","DUBOIS",1,10,46,"Pass",41,0,1,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14941",25697,"11/4/2016","2016110403",43,9,1,2363.7736,"GREATER JOHNSTOWN","DUBOIS",1,3,3,"Run",0,1,0,0,0,NA,NA,0,"",0,7,-7,7,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14942",25698,"11/4/2016","2016110403",44,9,1,2350.1887,"GREATER JOHNSTOWN","DUBOIS",2,3,3,"Run",3,1,0,1,1,NA,NA,0,"",6,7,-1,1,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14943",25699,"11/4/2016","2016110403",45,9,1,NA,"GREATER JOHNSTOWN","DUBOIS",NA,3,3,"Extra Point",0,0,0,1,0,"Made",NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14944",25700,"11/4/2016","2016110403",46,10,1,2336.6038,"DUBOIS","GREATER JOHNSTOWN",NA,0,40,"Kickoff",74,0,0,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14945",25701,"11/4/2016","2016110403",47,10,1,2323.0189,"DUBOIS","GREATER JOHNSTOWN",1,10,74,"Pass",43,0,1,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14946",25702,"11/4/2016","2016110403",48,10,1,2309.434,"DUBOIS","GREATER JOHNSTOWN",1,10,31,"Run",-7,0,0,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14947",25703,"11/4/2016","2016110403",49,10,1,2295.8491,"DUBOIS","GREATER JOHNSTOWN",1,27,48,"Pass",0,0,0,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,1,"GREATER JOHNSTOWN","DUBOIS"
"14948",25704,"11/4/2016","2016110403",50,11,1,2282.2642,"GREATER JOHNSTOWN","DUBOIS",1,10,50,"Run",15,0,0,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
"14949",25705,"11/4/2016","2016110403",51,11,1,2268.6792,"GREATER JOHNSTOWN","DUBOIS",1,5,45,"Run",1,0,0,0,0,NA,NA,0,"",7,7,0,0,0,"",NA,0,"GREATER JOHNSTOWN","DUBOIS"
